epoch,accuracy
1.000000000000000000e+00,5.304166666666666474e-01
2.000000000000000000e+00,5.759166666666666323e-01
3.000000000000000000e+00,6.006666666666666821e-01
4.000000000000000000e+00,6.059166666666666590e-01
5.000000000000000000e+00,6.078333333333333366e-01
6.000000000000000000e+00,6.136666666666666936e-01
7.000000000000000000e+00,6.350000000000000089e-01
8.000000000000000000e+00,6.546666666666666190e-01
9.000000000000000000e+00,6.668333333333332780e-01
1.000000000000000000e+01,6.841666666666667007e-01
1.100000000000000000e+01,6.985000000000000098e-01
1.200000000000000000e+01,6.870833333333333792e-01
1.300000000000000000e+01,7.013333333333333641e-01
1.400000000000000000e+01,7.065833333333333410e-01
1.500000000000000000e+01,7.138333333333333197e-01
1.600000000000000000e+01,7.219999999999999751e-01
1.700000000000000000e+01,7.269999999999999796e-01
1.800000000000000000e+01,7.375833333333333686e-01
1.900000000000000000e+01,7.396666666666666945e-01
2.000000000000000000e+01,7.379166666666666652e-01
