epoch,accuracy
1.000000000000000000e+00,4.796666666666666856e-01
2.000000000000000000e+00,5.161666666666666625e-01
3.000000000000000000e+00,5.606666666666666465e-01
4.000000000000000000e+00,5.858333333333333171e-01
5.000000000000000000e+00,5.956666666666666776e-01
6.000000000000000000e+00,5.965000000000000302e-01
7.000000000000000000e+00,5.694166666666666821e-01
8.000000000000000000e+00,5.786666666666666625e-01
9.000000000000000000e+00,5.734166666666666856e-01
1.000000000000000000e+01,5.846666666666666679e-01
1.100000000000000000e+01,6.149166666666666670e-01
1.200000000000000000e+01,6.196666666666666989e-01
1.300000000000000000e+01,6.270833333333333259e-01
1.400000000000000000e+01,6.332499999999999796e-01
1.500000000000000000e+01,6.344166666666666288e-01
1.600000000000000000e+01,6.336666666666667114e-01
1.700000000000000000e+01,6.039166666666666572e-01
1.800000000000000000e+01,6.191666666666666430e-01
1.900000000000000000e+01,6.158333333333333437e-01
2.000000000000000000e+01,5.754166666666666874e-01
