epoch,accuracy
1.000000000000000000e+00,5.145833333333332815e-01
2.000000000000000000e+00,5.659166666666666234e-01
3.000000000000000000e+00,6.097500000000000142e-01
4.000000000000000000e+00,6.373333333333333073e-01
5.000000000000000000e+00,6.135000000000000453e-01
6.000000000000000000e+00,4.563333333333333131e-01
7.000000000000000000e+00,3.235833333333333339e-01
8.000000000000000000e+00,4.649166666666666448e-01
9.000000000000000000e+00,3.481666666666666798e-01
1.000000000000000000e+01,2.474166666666666736e-01
1.100000000000000000e+01,4.590000000000000191e-01
1.200000000000000000e+01,5.659999999999999476e-01
1.300000000000000000e+01,6.339166666666666838e-01
1.400000000000000000e+01,6.678333333333332789e-01
1.500000000000000000e+01,6.508333333333333748e-01
1.600000000000000000e+01,4.179999999999999827e-01
1.700000000000000000e+01,5.975833333333333552e-01
1.800000000000000000e+01,6.634166666666666545e-01
1.900000000000000000e+01,6.939166666666666261e-01
2.000000000000000000e+01,7.163333333333333774e-01
